wallet,in_degree,out_degree,flow_ratio,pagerank,betweenness
0x01f83c5fb7504f0731362a3908299ee642883d1d,1,0,0.0,5.416110723728322e-05,0.0
0x01facda709b2ebfa2ae2bd6fd06f359515921071,0,1,1.0,3.919167952620397e-05,0.0
0x02017f18e96497a9f078eb034a76d046914ac810,1,0,0.0,5.603020044686564e-05,0.0
0x0203fa0e7c21abd3bc8f1f82ba7b536f8582c8f0,1,0,0.0,7.286872136752731e-05,0.0
0x0206205e2de754409c84804f4f8a68efe22144ea,0,1,1.0,3.919167952620397e-05,0.0
0x020ca66c30bec2c4fe3861a94e4db4a498a35872,0,1,1.0,3.919167952620397e-05,0.0
0x020cdc4775366ae436f13a7d333143432e884934,1,0,0.0,7.286872136752731e-05,0.0
0x02125c2258f7f8b661ef2a4de2852ddcefafec03,0,1,1.0,3.919167952620397e-05,0.0
0x0215ee9b05017f721c3d9b7f4b55f7808c23d7a4,1,0,0.0,4.043897737217891e-05,0.0
0x02172663caacfe0d49d38b208f1eb41aa285b6f0,0,1,1.0,3.919167952620397e-05,0.0
0x0219957fafc72f937c6366855d0b7562cf5131bf,0,1,1.0,3.919167952620397e-05,0.0
0x021eaed0b797667ad49e787a64ea5dd02b9faf8f,0,1,1.0,3.919167952620397e-05,0.0
0x0220749655ce2e79b8faad36707a142ced5060e7,0,1,1.0,3.919167952620397e-05,0.0
0x022b66839033da6587cf63fd11836c4f249204c7,0,1,1.0,3.919167952620397e-05,0.0
0x022dc464a73b14043ccba6e7ae7db772a1924e42,0,1,1.0,3.919167952620397e-05,0.0
0x0235e83abca24918df77a1375fac431a89790146,0,1,1.0,3.919167952620397e-05,0.0
0x0237181ae2d655decb0b548872eb746437dc29c6,0,1,1.0,3.919167952620397e-05,0.0
0x02397ba478ee269343e2fbaa9419c2d676f2a616,0,1,1.0,3.919167952620397e-05,0.0
0x0240f59aa6388854fb2b8b80c08bd674d2dd3e26,1,0,0.0,0.0001451664197888756,0.0
0x0242735435ce6c970b454cd485a6ae0fa615314f,0,1,1.0,3.919167952620397e-05,0.0
0x0243ef8db9bd6c6d403ba9d3c6491afb39866fd4,0,1,1.0,3.919167952620397e-05,0.0
0x024abc76d072d2aecc830498bdc2501740b97610,0,1,1.0,3.919167952620397e-05,0.0
0x024ebebdcabaf85fce085282579de63e13346862,1,0,0.0,7.286872136752731e-05,0.0
0x025105fe8587fc93c5e98ce112ae28983e77d318,0,1,1.0,3.919167952620397e-05,0.0
0x0254fb852c47861a864322767fe8ca38b65cd86e,0,1,1.0,3.919167952620397e-05,0.0
0x02582e2850d731bac0e0034db689f49f99001d0c,0,1,1.0,3.919167952620397e-05,0.0
0x025cd49569bb02877976b1d423894053f6462007,0,1,1.0,3.919167952620397e-05,0.0
0x025eb082cac2b4e0ce7710b37cb83d80ad030806,0,1,1.0,3.919167952620397e-05,0.0
0x0263002a71ebf9efaf08bece4c521284c4166e0a,1,0,0.0,7.286872136752731e-05,0.0
0x027306a4c8e8e924aeaa009d75d7900e4096990b,0,1,1.0,3.919167952620397e-05,0.0
0x02777053d6764996e594c3e88af1d58d5363a2e6,1,0,0.0,7.286872136752731e-05,0.0
0x027ab4f9e8407812ac13b8e204e5c3a3667e51ff,0,1,1.0,3.919167952620397e-05,0.0
0x027e789cce40483b7915ad7e2648c819bd1116ee,0,1,1.0,3.919167952620397e-05,0.0
0x028171bca77440897b824ca71d1c56cac55b68a3,1,0,0.0,7.286872136752731e-05,0.0
0x0281881b17b78a0164cee93530dbf5db5e5b4f38,0,1,1.0,3.919167952620397e-05,0.0
0x02900252861743547d3357eedf094dde44212247,0,1,1.0,3.919167952620397e-05,0.0
0x0298757b26ae4a6d5bec7545a9351cf5e26e4fb4,0,1,1.0,3.919167952620397e-05,0.0
0x029e76db14b761018420512fee2fe9ebfa6e9997,0,1,1.0,3.919167952620397e-05,0.0
0x02a2bea2e33394e9ff002b4ea55e2e3d62af0cae,0,1,1.0,3.919167952620397e-05,0.0
0x02aa79d8331dd5419adae6675ce8df279d8aee68,0,1,1.0,3.919167952620397e-05,0.0
0x02ad1135507a5649b0dd29df68f54ba1a6b03877,1,0,0.0,7.286872136752731e-05,0.0
0x02c3296c6eb50249f290ae596f2be9454bffadab,1,0,0.0,7.286872136752731e-05,0.0
0x02c7853c17ae602e7d92218eb93a5c85151cbdb0,1,0,0.0,7.286872136752731e-05,0.0
0x02cb13dff6eb75a26b3ea0fe792448b03a5a515d,0,1,1.0,3.919167952620397e-05,0.0
0x02d1a431ed5eb823604d0313140fe87ad1027015,1,0,0.0,5.603020044686564e-05,0.0
0x02d53d4d974b362e938996a8f9bb6e6b32dbea23,2,0,0.0,0.00010654576320885066,0.0
0x02d6ac1bee05c19aaaaeabce976ebd8346b8055f,1,0,0.0,7.286872136752731e-05,0.0
0x02d883fdde762dc0aa01c68ac96180d189ed77f1,0,1,1.0,3.919167952620397e-05,0.0
0x02d8acb4c3da495840ff3d3d02ab5d523ba2e357,0,1,1.0,3.919167952620397e-05,0.0
0x02d90c15c80c54636fe12cfeeece065687222d2c,1,0,0.0,4.791696452345601e-05,0.0
0x02dbf7ff0b4616d031af077c6ae20816e16c16ab,1,0,0.0,7.286872136752731e-05,0.0
0x02de05836103094aa0b62cd34bca269d7a26e341,1,0,0.0,5.652141650902189e-05,0.0
0x02ded2853b71ff941b24861c351075d7db73310d,0,1,1.0,3.919167952620397e-05,0.0
0x02e1a911ce70b7daaaa1ad9860018e2151b4cb0a,0,1,1.0,3.919167952620397e-05,0.0
0x02e330c881bd785fa16dc4873850e41c2daf7e7a,0,1,1.0,3.919167952620397e-05,0.0
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,0,1,1.0,3.919167952620397e-05,0.0
0x02e59d5fdc1f16699ec1c067658ea9141a869388,1,0,0.0,7.286872136752731e-05,0.0
0x02e7b8511831b1b02d9018215a0f8f500ea5c6b3,1,0,0.0,7.286872136752731e-05,0.0
0x02f16d14e02d9246df7f4a98dbaffb87ca60d87a,0,1,1.0,3.919167952620397e-05,0.0
0x02f22afe0c8fc8e098ec44f4d9c6a8f6417926fd,0,1,1.0,3.919167952620397e-05,0.0
0x02f92800f57bcd74066f5709f1daa1a4302df875,1,0,0.0,7.286872136752731e-05,0.0
0x02fabb2f84e9c2e22af007fe67d70e0d24863293,0,1,1.0,3.919167952620397e-05,0.0
0x02fbffe76c3ffdfa255531c72d85fad7d1b0f39b,0,1,1.0,3.919167952620397e-05,0.0
0x030060528000ce73b237bf94684eb71bb03b0906,1,0,0.0,7.286872136752731e-05,0.0
0x0304cdff522fc85ebfee7b9510580bc79c426191,0,1,1.0,3.919167952620397e-05,0.0
0x0306a2580227b8d5b0701a5350ce857f75c72fb6,1,1,0.5,0.00012589762708000102,1.3224668757533819e-08
0x030ba81f1c18d280636f32af80b9aad02cf0854e,1,0,0.0,7.286872136752731e-05,0.0
0x0312ea121df0a323ff535b753172736cc9d53d13,0,1,1.0,3.919167952620397e-05,0.0
0x031b7181c570466db2ecbef496e2e0008204e250,0,1,1.0,3.919167952620397e-05,0.0
0x032295f6913e76e04d67f812bca327327e6a00b4,0,1,1.0,3.919167952620397e-05,0.0
0x0325a6a5f0f8a343cae3a049e1ecd17216d368df,0,1,1.0,3.919167952620397e-05,0.0
0x03301887562ec1da485fcf319e98b693c54ad9a7,0,1,1.0,3.919167952620397e-05,0.0
0x033d2bce575aed2ca5c5650c8186a57611a72609,1,0,0.0,0.0001652878220803106,0.0
0x0342cf5cf1d74d916baaf1ed76d5a5d454586677,0,1,1.0,3.919167952620397e-05,0.0
0x03459f6982ab011510f744333df8744afd9f7220,0,1,1.0,3.919167952620397e-05,0.0
0x034c526fa74fafedead35fdba1f437d1acae8065,0,1,1.0,3.919167952620397e-05,0.0
0x034e63b438e10a25004d3f288de9eac2562299a6,0,1,1.0,3.919167952620397e-05,0.0
0x03599a2429871e6be1b154fb9c24691f9d301865,0,5,1.0,3.919167952620397e-05,0.0
0x035e79ed46655f55c7cee91b4e49d87bc1c170c5,2,1,0.3333333333333333,0.00010654576320885066,2.997591585040999e-07
0x03638bad531e5bf9299119e00bd62a28d747f7fe,1,0,0.0,4.072245415535503e-05,0.0
0x0363bfc09b48616190d15ddee5987ae2d05da6f4,0,1,1.0,3.919167952620397e-05,0.0
0x0364e6c6f4f9ad90f11a39e681bd6c0156b3efdb,1,0,0.0,7.286872136752731e-05,0.0
0x036676389e48133b63a802f8635ad39e752d375d,1,0,0.0,7.286872136752731e-05,0.0
0x036cc4287f15ccea73b6e27834df1dd255795f30,0,1,1.0,3.919167952620397e-05,0.0
0x036fc7aabf3d902a8352da9e82a90b64dafa606b,0,1,1.0,3.919167952620397e-05,0.0
0x0370b170f488002867ac62cf8a344714804d7197,0,1,1.0,3.919167952620397e-05,0.0
0x037438334e95bd0ea978aaf17047cb118d3c13c7,0,1,1.0,3.919167952620397e-05,0.0
0x0374f2ff7cd1464ae2405899649678e43c8a7ac2,1,0,0.0,7.286872136752731e-05,0.0
0x0376127bd5f6c788faa7a78a551b0eedbed0744c,0,1,1.0,3.919167952620397e-05,0.0
0x037658bfdebb87d46922a65fd1ff861874a527a0,0,1,1.0,3.919167952620397e-05,0.0
0x037a25e396c864956ca9e4f1df85e1ced72e3c6d,0,1,1.0,3.919167952620397e-05,0.0
0x037a54aab062628c9bbae1fdb1583c195585fe41,2,0,0.0,0.00010654576320885066,0.0
0x037d785cede087c0a0278142c8a90adaadc7fd3d,1,0,0.0,4.043897737217891e-05,0.0
0x03802b708d03c91e4f8d5238288b78b5b5b453ca,1,1,0.5,0.00010093848358010338,1.763289167671176e-08
0x0380486a5fdd13774ca3896db6eaaba43fac20bd,0,1,1.0,3.919167952620397e-05,0.0
0x0382e45e3c474556ff610e11cd373cba8d40d0d9,0,1,1.0,3.919167952620397e-05,0.0
0x0382f9451488a47d9efa147a342810b5a7543604,0,1,1.0,3.919167952620397e-05,0.0
0x0384625bc86189eaf51134f550cc08f2680a3f3a,0,1,1.0,3.919167952620397e-05,0.0
0x038c8f343070ed58fe809a510ea80387f6aae05f,0,1,1.0,3.919167952620397e-05,0.0
0x039bc05bf644070db14219a89af0c3d76b93264c,1,0,0.0,7.286872136752731e-05,0.0
0x039ddcc26cfbbd3d2b4e7830169884f349229518,0,1,1.0,3.919167952620397e-05,0.0
0x039f3a254d6168bd2defe1935c62b3a23a3c563e,1,1,0.5,0.00010093848358010338,2.6449337515067638e-08
0x03a8b6d17c22a4911a74cf0e3cdd1ba7a2c458bb,0,1,1.0,3.919167952620397e-05,0.0
0x03aaf522fe2ff6ee7dffbe9b83173b983aa96a53,3,0,0.0,0.00014022280505017397,0.0
0x03afff09b99332286d3e4813ede77c35adf6daf1,0,3,1.0,3.919167952620397e-05,0.0
0x03ba03d15eb90d5623b51b715f9b32a1a2d19ff2,1,0,0.0,5.9961969000756686e-05,0.0
0x03be2e65970342deccb2c7992a565b54eec50d5e,0,1,1.0,3.919167952620397e-05,0.0
0x03c1332f7d4287656ef2e6c067af3cb0e7da7ffa,1,0,0.0,5.5868224346211883e-05,0.0
0x03c94c7bc0450d1d74093f07b7e206803f4e6653,0,1,1.0,3.919167952620397e-05,0.0
0x03cdaf6b506c8477881ecc9fd71fb4d5cd1ba852,0,1,1.0,3.919167952620397e-05,0.0
0x03cfbe8fd53876b9a74aa6fc8da03b0000f7b38f,1,0,0.0,5.4260358565914914e-05,0.0
0x03cfd4c34aa8bc64a4f2d2f2f0f31397741785e2,0,1,1.0,3.919167952620397e-05,0.0
0x03e8bd5a78f793185301ca012a6b57daa7df00e5,0,1,1.0,3.919167952620397e-05,0.0
0x03ee34d2a0999670349994f1781e0f147aee47e6,0,1,1.0,3.919167952620397e-05,0.0
0x03f34be1bf910116595db1b11e9d1b2ca5d59659,4,0,0.0,0.00017389984689149732,0.0
